3;bunker;2925.00;15.23;1443.00;2.05;0
3;bunker;2928.00;10.60;1464.00;4.71;0
3;anti_air_building;2925.00;11.30;1465.00;4.11;0
3;anti_air_building;2924.00;14.10;1444.00;0.50;0
3;anti_air_building;2933.00;15.65;1452.00;2.05;0
3;synthetic_refinery;2932.00;13.95;1459.00;6.18;0
3;radar_station;2927.00;14.82;1451.00;3.43;0
3;rocket_site;2933.00;13.90;1460.00;5.22;0
3;nuclear_reactor;2932.00;15.98;1449.00;0.50;0
5;arms_factory;3131.00;9.70;1616.00;0.43;0
5;arms_factory;3139.00;9.70;1616.00;3.09;0
5;arms_factory;3125.00;9.65;1612.00;6.11;0
5;arms_factory;3116.00;9.80;1599.00;3.95;0
5;arms_factory;3143.00;9.73;1608.00;5.16;0
5;arms_factory;3109.00;9.80;1597.00;3.00;0
5;industrial_complex;3141.00;9.60;1620.00;4.56;0
5;industrial_complex;3106.00;9.80;1594.00;0.94;0
5;industrial_complex;3153.00;10.30;1621.00;3.60;0
5;industrial_complex;3127.00;9.80;1606.00;1.44;0
5;industrial_complex;3148.00;9.75;1619.00;1.55;0
5;industrial_complex;3121.00;9.80;1603.00;5.67;0
5;air_base;3140.00;9.60;1625.00;2.05;0
5;naval_base;3119.00;9.53;1612.00;-3.28;2256
5;naval_base;3131.00;9.65;1626.00;-1.82;2256
5;naval_base;3137.00;9.50;1626.00;-1.82;2256
5;naval_base;3120.00;9.50;1613.00;-1.77;2256
5;naval_base;3107.00;9.68;1606.00;-3.56;2309
5;bunker;3151.00;9.80;1606.00;6.18;0
5;bunker;3143.00;9.70;1614.00;1.10;0
5;bunker;3121.00;9.55;1617.00;5.22;0
5;bunker;3124.00;9.82;1599.00;0.50;0
5;bunker;3116.00;9.75;1604.00;4.62;0
5;bunker;3133.00;9.88;1607.00;5.83;0
5;bunker;3147.00;9.75;1623.00;3.67;0
5;bunker;3111.00;9.80;1593.00;0.40;0
5;bunker;3150.00;9.75;1612.00;1.61;0
5;bunker;3156.00;10.15;1619.00;5.73;0
5;bunker;3147.00;9.82;1602.00;2.12;0
5;bunker;3102.00;9.75;1599.00;3.68;0
5;bunker;3130.00;9.68;1617.00;0.06;0
5;coastal_bunker;3123.00;9.50;1622.00;-1.82;0
5;coastal_bunker;3109.00;9.57;1606.00;-3.56;0
5;coastal_bunker;3114.00;9.50;1609.00;-2.36;0
5;coastal_bunker;3138.00;9.50;1627.00;-1.82;0
5;coastal_bunker;3123.00;9.50;1616.00;-1.77;0
5;dockyard;3135.00;9.50;1620.00;-1.82;0
5;anti_air_building;3143.00;9.80;1605.00;0.57;0
5;anti_air_building;3123.00;9.90;1595.00;4.69;0
5;anti_air_building;3158.00;10.07;1621.00;5.90;0
5;synthetic_refinery;3136.00;9.90;1604.00;2.63;0
5;radar_station;3132.00;9.73;1610.00;6.09;0
5;rocket_site;3126.00;9.80;1603.00;1.68;0
5;nuclear_reactor;3122.00;9.68;1613.00;4.34;0
6;arms_factory;2872.00;9.70;1537.00;6.11;0
6;arms_factory;2858.00;9.80;1539.00;3.95;0
6;arms_factory;2868.00;9.70;1534.00;5.16;0
6;arms_factory;2892.00;10.10;1541.00;3.00;0
6;arms_factory;2875.00;9.70;1538.00;4.56;0
6;arms_factory;2873.00;9.80;1533.00;0.94;0
6;industrial_complex;2850.00;9.70;1539.00;3.60;0
6;industrial_complex;2881.00;9.70;1541.00;1.44;0
6;industrial_complex;2874.00;9.60;1542.00;1.55;0
6;industrial_complex;2868.00;9.73;1535.00;5.67;0
6;industrial_complex;2865.00;10.00;1540.00;2.05;0
6;industrial_complex;2849.00;9.70;1535.00;4.71;0
6;air_base;2876.00;9.60;1544.00;1.45;0
6;naval_base;2854.00;9.60;1542.00;-2.16;8621
6;naval_base;2847.00;9.50;1540.00;-2.68;8621
6;naval_base;2870.00;9.53;1544.00;-2.55;8621
6;bunker;2886.00;10.07;1543.00;6.18;0
6;bunker;2888.00;10.05;1540.00;1.10;0
6;bunker;2863.00;9.78;1532.00;5.22;0
6;bunker;2853.00;9.68;1538.00;0.50;0
6;bunker;2885.00;9.73;1537.00;4.62;0
6;bunker;2853.00;9.70;1541.00;5.83;0
6;bunker;2876.00;9.63;1542.00;3.67;0
6;bunker;2876.00;9.75;1537.00;0.40;0
6;coastal_bunker;2871.00;9.50;1544.00;-2.55;0
6;coastal_bunker;2854.00;9.50;1543.00;-2.16;0
6;coastal_bunker;2849.00;9.50;1541.00;-2.68;0
6;dockyard;2851.00;9.50;1542.00;-2.68;0
6;anti_air_building;2860.00;9.88;1540.00;0.06;0
6;anti_air_building;2865.00;10.20;1536.00;4.18;0
6;anti_air_building;2878.00;9.70;1542.00;4.28;0
6;synthetic_refinery;2859.00;9.78;1532.00;2.12;0
6;radar_station;2872.00;9.70;1538.00;5.10;0
6;rocket_site;2860.00;10.28;1537.00;1.17;0
6;nuclear_reactor;2881.00;9.70;1543.00;4.18;0
8;arms_factory;2900.00;11.38;1516.00;4.56;0
8;arms_factory;2898.00;11.93;1518.00;0.94;0
8;arms_factory;2899.00;11.80;1519.00;3.60;0
8;arms_factory;2899.00;10.85;1508.00;1.44;0
8;arms_factory;2902.00;10.80;1508.00;1.55;0
8;arms_factory;2901.00;10.90;1509.00;5.67;0
8;industrial_complex;2904.00;10.78;1509.00;2.05;0
8;industrial_complex;2900.00;10.90;1510.00;4.71;0
8;industrial_complex;2903.00;10.82;1510.00;1.45;0
8;industrial_complex;2900.00;11.00;1511.00;4.11;0
8;industrial_complex;2903.00;10.85;1511.00;0.50;0
8;industrial_complex;2898.00;11.32;1512.00;2.05;0
8;air_base;2901.00;11.03;1512.00;6.18;0
8;bunker;2905.00;10.82;1512.00;1.10;0
8;anti_air_building;2899.00;11.32;1513.00;5.22;0
8;anti_air_building;2902.00;10.98;1513.00;0.50;0
8;anti_air_building;2900.00;11.25;1514.00;4.62;0
8;synthetic_refinery;2897.00;11.75;1515.00;5.83;0
8;radar_station;2901.00;11.07;1514.00;2.27;0
8;rocket_site;2898.00;11.73;1516.00;0.40;0
8;nuclear_reactor;2899.00;11.60;1517.00;1.61;0
9;arms_factory;3049.00;12.68;1513.00;3.60;0
9;arms_factory;3048.00;11.10;1528.00;1.44;0
9;arms_factory;3022.00;10.57;1527.00;1.55;0
9;arms_factory;3037.00;11.18;1522.00;5.67;0
9;arms_factory;3044.00;11.32;1520.00;2.05;0
9;arms_factory;3045.00;12.65;1513.00;4.71;0
9;industrial_complex;3044.00;10.30;1528.00;1.45;0
9;industrial_complex;3049.00;11.05;1525.00;4.11;0
9;industrial_complex;3047.00;11.13;1521.00;0.50;0
9;industrial_complex;3040.00;11.60;1520.00;2.05;0
9;industrial_complex;3031.00;10.68;1527.00;6.18;0
9;industrial_complex;3049.00;11.10;1527.00;1.10;0
9;air_base;3045.00;10.10;1525.00;5.22;0
9;bunker;3039.00;12.25;1516.00;0.50;0
9;bunker;3050.00;12.65;1514.00;4.62;0
9;bunker;3030.00;10.53;1527.00;5.83;0
9;bunker;3049.00;12.70;1510.00;3.67;0
9;bunker;3035.00;12.45;1511.00;0.40;0
9;bunker;3044.00;10.55;1530.00;1.61;0
9;bunker;3021.00;12.35;1510.00;5.73;0
9;bunker;3059.00;11.32;1528.00;2.12;0
9;bunker;3027.00;10.25;1529.00;3.68;0
9;bunker;3048.00;10.90;1527.00;0.06;0
9;bunker;3060.00;11.57;1526.00;4.18;0
9;anti_air_building;3028.00;12.25;1514.00;4.28;0
9;anti_air_building;3025.00;12.25;1518.00;2.12;0
9;anti_air_building;3030.00;10.63;1523.00;4.79;0
9;synthetic_refinery;3049.00;12.63;1514.00;1.17;0
9;radar_station;3043.00;11.38;1520.00;4.68;0
9;rocket_site;3024.00;12.60;1514.00;0.57;0
9;nuclear_reactor;3032.00;11.43;1517.00;4.69;0
13;arms_factory;3160.00;9.70;1699.00;0.50;0
13;arms_factory;3195.00;10.30;1691.00;2.05;0
13;arms_factory;3213.00;9.78;1721.00;6.18;0
13;arms_factory;3205.00;10.23;1703.00;1.10;0
13;arms_factory;3189.00;10.05;1705.00;5.22;0
13;arms_factory;3187.00;9.68;1716.00;0.50;0
13;industrial_complex;3180.00;9.65;1705.00;4.62;0
13;industrial_complex;3210.00;9.78;1721.00;5.83;0
13;industrial_complex;3213.00;10.40;1708.00;3.67;0
13;industrial_complex;3181.00;9.70;1700.00;0.40;0
13;industrial_complex;3191.00;9.70;1720.00;1.61;0
13;industrial_complex;3202.00;10.25;1712.00;5.73;0
13;air_base;3153.00;9.70;1699.00;2.12;0
13;naval_base;3168.00;9.50;1712.00;-1.82;1660
13;naval_base;3188.00;9.50;1692.00;-1.37;1885
13;naval_base;3164.00;9.57;1702.00;-4.47;1885
13;naval_base;3211.00;9.50;1726.00;-3.34;1434
13;naval_base;3164.00;9.50;1710.00;-4.07;1660
13;naval_base;3184.00;9.53;1697.00;-0.59;1885
13;naval_base;3174.00;9.50;1708.00;-1.11;1885
13;naval_base;3205.00;9.50;1725.00;-3.34;1434
13;naval_base;3193.00;9.60;1722.00;-2.90;1660
13;bunker;3199.00;9.70;1719.00;4.69;0
13;bunker;3189.00;9.60;1692.00;5.90;0
13;bunker;3182.00;9.68;1715.00;2.63;0
13;bunker;3162.00;9.60;1697.00;5.30;0
13;bunker;3206.00;9.70;1718.00;1.68;0
13;bunker;3181.00;9.70;1700.00;4.34;0
13;bunker;3179.00;9.65;1705.00;1.07;0
13;bunker;3217.00;9.70;1723.00;2.29;0
13;bunker;3200.00;9.90;1714.00;0.13;0
13;bunker;3190.00;10.25;1703.00;4.25;0
13;bunker;3203.00;9.82;1699.00;4.35;0
13;bunker;3207.00;10.40;1713.00;2.19;0
13;bunker;3196.00;10.30;1699.00;4.85;0
13;bunker;3156.00;9.60;1709.00;0.13;0
13;coastal_bunker;3183.00;9.50;1695.00;-0.59;0
13;coastal_bunker;3156.00;9.50;1707.00;-1.57;0
13;coastal_bunker;3196.00;9.55;1723.00;-2.90;0
13;coastal_bunker;3165.00;9.60;1701.00;-4.47;0
13;coastal_bunker;3177.00;9.50;1718.00;-1.82;0
13;coastal_bunker;3215.00;9.55;1725.00;-3.34;0
13;coastal_bunker;3206.00;9.55;1725.00;-3.34;0
13;coastal_bunker;3173.00;9.50;1703.00;-1.11;0
13;coastal_bunker;3188.00;9.50;1693.00;-1.37;0
13;dockyard;3175.00;9.50;1707.00;-1.11;0
13;anti_air_building;3200.00;9.70;1718.00;0.19;0
13;anti_air_building;3192.00;10.28;1709.00;1.75;0
13;anti_air_building;3204.00;9.82;1698.00;4.42;0
13;synthetic_refinery;3179.00;9.60;1710.00;0.80;0
13;radar_station;3186.00;9.70;1707.00;3.19;0
13;rocket_site;3205.00;10.30;1713.00;5.02;0
13;nuclear_reactor;3158.00;9.70;1708.00;2.86;0
15;arms_factory;2795.00;11.15;1498.00;5.22;0
15;arms_factory;2783.00;9.60;1496.00;0.50;0
15;arms_factory;2793.00;9.70;1503.00;4.62;0
15;arms_factory;2810.00;10.43;1496.00;5.83;0
15;arms_factory;2823.00;9.73;1512.00;3.67;0
15;arms_factory;2815.00;9.82;1502.00;0.40;0
15;industrial_complex;2810.00;9.73;1502.00;1.61;0
15;industrial_complex;2791.00;10.65;1499.00;5.73;0
15;industrial_complex;2794.00;11.53;1492.00;2.12;0
15;industrial_complex;2796.00;9.88;1502.00;3.68;0
15;industrial_complex;2814.00;10.03;1499.00;0.06;0
15;industrial_complex;2828.00;10.40;1499.00;4.18;0
15;air_base;2816.00;10.03;1490.00;4.28;0
15;naval_base;2785.00;9.68;1506.00;-3.39;2847
15;naval_base;2813.00;9.50;1513.00;-3.39;12389
15;naval_base;2795.00;9.55;1504.00;-3.39;2847
15;naval_base;2826.00;9.50;1518.00;-2.36;12389
15;naval_base;2789.00;9.55;1504.00;-3.39;2847
15;naval_base;2783.00;9.90;1489.00;-2.16;2871
15;naval_base;2807.00;9.60;1503.00;-2.90;2847
15;bunker;2829.00;9.80;1508.00;2.63;0
15;bunker;2814.00;9.70;1510.00;5.30;0
15;bunker;2791.00;11.48;1494.00;1.68;0
15;bunker;2821.00;9.80;1506.00;4.34;0
15;bunker;2785.00;10.20;1493.00;1.07;0
15;bunker;2821.00;9.70;1514.00;2.29;0
15;bunker;2811.00;10.55;1490.00;0.13;0
15;bunker;2809.00;10.50;1497.00;4.25;0
15;bunker;2817.00;10.03;1491.00;4.35;0
15;bunker;2813.00;9.65;1503.00;2.19;0
15;bunker;2780.00;9.70;1508.00;4.85;0
15;bunker;2796.00;11.43;1497.00;0.13;0
15;bunker;2785.00;10.23;1499.00;2.80;0
15;bunker;2799.00;11.45;1495.00;0.63;0
15;bunker;2827.00;9.98;1494.00;3.30;0
15;coastal_bunker;2798.00;9.53;1504.00;-3.39;0
15;coastal_bunker;2779.00;9.50;1504.00;-1.57;0
15;coastal_bunker;2781.00;9.50;1499.00;-2.16;0
15;coastal_bunker;2812.00;9.55;1512.00;-3.39;0
15;coastal_bunker;2786.00;9.57;1506.00;-3.39;0
15;coastal_bunker;2825.00;9.57;1516.00;-2.36;0
15;coastal_bunker;2807.00;9.60;1503.00;-2.90;0
15;dockyard;2809.00;9.50;1507.00;-1.57;0
15;anti_air_building;2805.00;9.75;1501.00;1.75;0
15;anti_air_building;2789.00;10.93;1498.00;4.42;0
15;anti_air_building;2791.00;11.40;1491.00;0.80;0
15;synthetic_refinery;2795.00;10.23;1501.00;3.81;0
15;radar_station;2806.00;9.75;1501.00;6.12;0
15;rocket_site;2780.00;9.70;1509.00;2.86;0
15;nuclear_reactor;2819.00;9.90;1488.00;0.70;0
16;arms_factory;2837.00;9.80;1489.00;4.62;0
16;arms_factory;2842.00;9.80;1492.00;5.83;0
16;arms_factory;2840.00;9.80;1500.00;3.67;0
16;arms_factory;2834.00;9.80;1486.00;0.40;0
16;arms_factory;2846.00;9.80;1491.00;1.61;0
16;arms_factory;2834.00;10.00;1496.00;5.73;0
16;industrial_complex;2835.00;9.80;1483.00;2.12;0
16;industrial_complex;2824.00;9.98;1483.00;3.68;0
16;industrial_complex;2838.00;9.80;1492.00;0.06;0
16;industrial_complex;2829.00;9.90;1481.00;4.18;0
16;industrial_complex;2852.00;9.80;1497.00;4.28;0
16;industrial_complex;2836.00;9.80;1490.00;2.12;0
16;air_base;2835.00;9.85;1496.00;4.79;0
16;bunker;2849.00;9.75;1495.00;1.17;0
16;bunker;2856.00;9.80;1490.00;4.18;0
16;bunker;2839.00;9.80;1495.00;0.57;0
16;bunker;2848.00;9.80;1487.00;4.69;0
16;bunker;2846.00;9.80;1484.00;5.90;0
16;bunker;2830.00;9.90;1488.00;2.63;0
16;bunker;2837.00;9.80;1491.00;5.30;0
16;bunker;2832.00;10.32;1496.00;1.68;0
16;bunker;2830.00;9.82;1483.00;4.34;0
16;anti_air_building;2827.00;10.00;1489.00;1.07;0
16;anti_air_building;2834.00;10.10;1499.00;2.29;0
16;anti_air_building;2831.00;9.82;1485.00;0.13;0
16;synthetic_refinery;2823.00;9.95;1486.00;4.25;0
16;radar_station;2839.00;9.80;1490.00;5.63;0
16;rocket_site;2845.00;9.80;1483.00;2.19;0
16;nuclear_reactor;2824.00;9.90;1481.00;4.85;0
17;arms_factory;2897.00;10.10;1458.00;3.67;0
17;arms_factory;2900.00;10.03;1470.00;0.40;0
17;arms_factory;2897.00;10.40;1482.00;1.61;0
17;arms_factory;2899.00;10.13;1465.00;5.73;0
17;arms_factory;2909.00;12.13;1467.00;2.12;0
17;arms_factory;2896.00;10.32;1478.00;3.68;0
17;industrial_complex;2902.00;10.30;1480.00;0.06;0
17;industrial_complex;2904.00;10.57;1469.00;4.18;0
17;industrial_complex;2899.00;10.10;1454.00;4.28;0
17;industrial_complex;2903.00;10.20;1461.00;2.12;0
17;industrial_complex;2909.00;11.32;1464.00;4.79;0
17;industrial_complex;2898.00;10.10;1461.00;1.17;0
17;air_base;2900.00;10.03;1470.00;4.18;0
17;bunker;2898.00;10.15;1473.00;0.57;0
17;bunker;2903.00;10.57;1465.00;4.69;0
17;bunker;2902.00;10.30;1475.00;5.90;0
17;bunker;2905.00;10.10;1459.00;2.63;0
17;bunker;2895.00;10.10;1456.00;5.30;0
17;bunker;2903.00;10.40;1479.00;1.68;0
17;bunker;2912.00;12.63;1470.00;4.34;0
17;bunker;2898.00;10.38;1480.00;1.07;0
17;anti_air_building;2909.00;11.32;1464.00;2.29;0
17;anti_air_building;2895.00;10.43;1481.00;0.13;0
17;anti_air_building;2903.00;10.55;1464.00;4.25;0
17;synthetic_refinery;2898.00;10.15;1473.00;4.35;0
17;radar_station;2903.00;10.32;1470.00;1.94;0
17;rocket_site;2901.00;10.13;1479.00;4.85;0
17;nuclear_reactor;2909.00;11.70;1471.00;0.13;0
19;arms_factory;2792.00;9.70;1418.00;2.12;0
19;arms_factory;2790.00;10.10;1387.00;3.68;0
19;arms_factory;2788.00;9.73;1396.00;0.06;0
19;arms_factory;2798.00;9.60;1421.00;4.18;0
19;arms_factory;2790.00;9.70;1417.00;4.28;0
19;arms_factory;2794.00;9.63;1412.00;2.12;0
19;industrial_complex;2789.00;10.05;1393.00;4.79;0
19;industrial_complex;2794.00;10.30;1399.00;1.17;0
19;industrial_complex;2800.00;10.10;1414.00;4.18;0
19;industrial_complex;2791.00;10.23;1397.00;0.57;0
19;industrial_complex;2795.00;10.10;1407.00;4.69;0
19;industrial_complex;2788.00;9.55;1410.00;5.90;0
19;air_base;2795.00;9.70;1414.00;2.63;0
19;naval_base;2781.00;9.65;1387.00;-2.21;8592
19;naval_base;2792.00;9.53;1425.00;-3.28;5108
19;naval_base;2796.00;9.50;1423.00;-2.11;5108
19;naval_base;2794.00;9.57;1419.00;-3.31;5108
19;naval_base;2785.00;9.50;1401.00;-1.89;8592
19;naval_base;2784.00;9.50;1395.00;-2.03;8592
19;bunker;2789.00;9.55;1426.00;4.25;0
19;bunker;2795.00;10.30;1404.00;4.35;0
19;bunker;2787.00;9.68;1401.00;2.19;0
19;bunker;2798.00;9.73;1410.00;4.85;0
19;bunker;2791.00;10.30;1394.00;0.13;0
19;bunker;2799.00;9.95;1413.00;2.80;0
19;bunker;2785.00;9.88;1387.00;0.63;0
19;coastal_bunker;2786.00;9.53;1401.00;-1.89;0
19;coastal_bunker;2784.00;9.50;1394.00;-2.03;0
19;coastal_bunker;2790.00;9.68;1426.00;-3.28;0
19;coastal_bunker;2780.00;9.55;1387.00;-2.21;0
19;coastal_bunker;2792.00;9.68;1422.00;-3.31;0
19;coastal_bunker;2798.00;9.50;1418.00;-2.11;0
19;dockyard;2788.00;9.50;1427.00;-3.28;0
19;anti_air_building;2789.00;10.45;1384.00;2.35;0
19;anti_air_building;2792.00;9.95;1401.00;0.19;0
19;anti_air_building;2802.00;10.20;1416.00;1.75;0
19;synthetic_refinery;2785.00;9.68;1391.00;4.42;0
19;radar_station;2794.00;10.25;1404.00;1.71;0
19;rocket_site;2786.00;9.75;1391.00;3.81;0
19;nuclear_reactor;2790.00;9.70;1424.00;5.02;0
20;arms_factory;2881.00;10.53;1436.00;0.06;0
20;arms_factory;2868.00;12.60;1423.00;4.18;0
20;arms_factory;2872.00;13.40;1419.00;4.28;0
20;arms_factory;2878.00;10.32;1407.00;2.12;0
20;arms_factory;2891.00;10.10;1436.00;4.79;0
20;arms_factory;2877.00;11.48;1429.00;1.17;0
20;industrial_complex;2875.00;10.88;1440.00;4.18;0
20;industrial_complex;2879.00;11.15;1415.00;0.57;0
20;industrial_complex;2883.00;10.15;1438.00;4.69;0
20;industrial_complex;2893.00;10.13;1435.00;5.90;0
20;industrial_complex;2871.00;12.45;1426.00;2.63;0
20;industrial_complex;2869.00;13.38;1417.00;5.30;0
20;air_base;2870.00;12.70;1410.00;1.68;0
20;bunker;2874.00;11.78;1428.00;4.34;0
20;bunker;2884.00;10.10;1443.00;1.07;0
20;bunker;2881.00;10.53;1436.00;2.29;0
20;bunker;2873.00;13.75;1417.00;0.13;0
20;bunker;2871.00;10.53;1443.00;4.25;0
20;bunker;2868.00;13.68;1412.00;4.35;0
20;bunker;2895.00;11.38;1433.00;2.19;0
20;bunker;2870.00;12.68;1426.00;4.85;0
20;bunker;2876.00;10.35;1406.00;0.13;0
20;bunker;2895.00;10.10;1449.00;2.80;0
20;bunker;2873.00;10.45;1444.00;0.63;0
20;bunker;2888.00;10.10;1448.00;3.30;0
20;bunker;2884.00;10.13;1438.00;4.86;0
20;anti_air_building;2872.00;11.20;1408.00;1.24;0
20;anti_air_building;2894.00;10.90;1433.00;5.37;0
20;anti_air_building;2866.00;12.73;1426.00;1.75;0
20;synthetic_refinery;2878.00;11.00;1440.00;3.30;0
20;radar_station;2881.00;10.90;1430.00;0.30;0
20;rocket_site;2893.00;10.10;1445.00;2.35;0
20;nuclear_reactor;2876.00;11.00;1432.00;0.19;0
21;arms_factory;2883.00;9.85;1401.00;4.28;0
21;arms_factory;2893.00;11.80;1404.00;2.12;0
21;arms_factory;2891.00;10.95;1400.00;4.79;0
21;arms_factory;2899.00;10.82;1389.00;1.17;0
21;arms_factory;2885.00;9.82;1394.00;4.18;0
21;arms_factory;2888.00;10.13;1392.00;0.57;0
21;industrial_complex;2895.00;10.63;1394.00;4.69;0
21;industrial_complex;2896.00;9.80;1386.00;5.90;0
21;industrial_complex;2897.00;12.10;1406.00;2.63;0
21;industrial_complex;2895.00;9.60;1385.00;5.30;0
21;industrial_complex;2892.00;11.48;1402.00;1.68;0
21;industrial_complex;2886.00;9.82;1397.00;4.34;0
21;air_base;2902.00;10.38;1387.00;1.07;0
21;naval_base;2881.00;9.50;1389.00;0.00;5505
21;naval_base;2909.00;9.60;1386.00;0.59;8918
21;naval_base;2886.00;9.50;1386.00;-0.59;5505
21;naval_base;2902.00;9.50;1381.00;0.00;8918
21;bunker;2895.00;12.20;1404.00;2.19;0
21;bunker;2885.00;9.82;1395.00;4.85;0
21;bunker;2893.00;11.07;1399.00;0.13;0
21;bunker;2894.00;9.82;1387.00;2.80;0
21;bunker;2898.00;10.73;1388.00;0.63;0
21;bunker;2905.00;9.98;1387.00;3.30;0
21;bunker;2912.00;9.60;1389.00;4.86;0
21;bunker;2882.00;9.65;1394.00;1.24;0
21;coastal_bunker;2897.00;9.50;1383.00;0.79;0
21;coastal_bunker;2910.00;9.50;1387.00;0.59;0
21;coastal_bunker;2881.00;9.50;1389.00;0.00;0
21;coastal_bunker;2902.00;9.50;1381.00;0.00;0
21;dockyard;2910.00;9.50;1387.00;0.59;0
21;anti_air_building;2882.00;9.90;1400.00;0.19;0
21;anti_air_building;2893.00;11.80;1403.00;1.75;0
21;anti_air_building;2884.00;9.70;1394.00;4.42;0
21;synthetic_refinery;2902.00;10.55;1389.00;0.80;0
21;radar_station;2897.00;10.82;1396.00;3.19;0
21;rocket_site;2902.00;9.60;1383.00;5.02;0
21;nuclear_reactor;2895.00;10.63;1393.00;2.86;0
22;arms_factory;2865.00;9.68;1390.00;4.79;0
22;arms_factory;2864.00;12.78;1404.00;1.17;0
22;arms_factory;2862.00;12.57;1402.00;4.18;0
22;arms_factory;2853.00;12.13;1393.00;0.57;0
22;arms_factory;2849.00;11.32;1401.00;4.69;0
22;arms_factory;2866.00;10.75;1398.00;5.90;0
22;industrial_complex;2863.00;13.32;1409.00;2.63;0
